timestamp,stock_symbol,activity_level
2021-01-31 14:42:42.866952704-05:00,GME,4350
2021-01-31 14:44:55.079622400-05:00,GME,17961
2021-01-31 15:05:53.364175616-05:00,GME,18838
2021-01-31 15:07:35.778541312-05:00,GME,13836
2021-01-31 15:09:44.272429824-05:00,GME,22586
2021-01-31 15:17:20.504709888-05:00,GME,9017
2021-01-31 15:49:55.206807040-05:00,GME,11991
2021-01-31 16:08:28.353279232-05:00,GME,19137
2021-01-31 16:34:39.871085312-05:00,GME,19378
2021-01-31 17:13:01.196456192-05:00,GME,18895
2021-01-31 17:18:38.725057536-05:00,GME,23827
2021-01-31 17:26:43.139771904-05:00,GME,22058
2021-01-31 17:35:03.014952960-05:00,GME,17428
2021-01-31 17:53:49.236632320-05:00,GME,23740
2021-01-31 17:58:48.081512192-05:00,GME,9734
2021-01-31 18:00:30.700630272-05:00,GME,15073
2021-01-31 18:25:28.554012928-05:00,GME,29753
2021-01-31 18:54:07.937057792-05:00,GME,13119
2021-01-31 19:10:16.319052800-05:00,GME,18373
2021-01-31 19:27:33.105987328-05:00,GME,22631
2021-01-31 19:40:07.788624896-05:00,GME,12539
2021-01-31 19:44:09.256788736-05:00,GME,2983
2021-01-31 20:08:49.409564672-05:00,GME,18025
2021-01-31 20:25:24.662687488-05:00,GME,16223
2021-01-31 20:34:18.963106304-05:00,GME,10398
2021-01-31 21:27:18.723628800-05:00,GME,20065
2021-01-31 21:37:06.045945344-05:00,GME,14490
2021-01-31 21:38:10.639387392-05:00,GME,12604
2021-01-31 21:47:37.067499264-05:00,GME,11442
2021-01-31 21:54:46.684540416-05:00,GME,14970
2021-01-31 22:03:12.808447744-05:00,GME,11072
2021-01-31 22:04:55.392860416-05:00,GME,14397
2021-01-31 22:07:48.923564800-05:00,GME,16209
2021-01-31 22:23:54.499688192-05:00,GME,1000
2021-01-31 22:24:51.495304192-05:00,GME,14217
2021-01-31 22:29:38.133432320-05:00,GME,14697
2021-01-31 22:46:41.419000832-05:00,GME,15107
2021-01-31 22:50:14.955718144-05:00,GME,17316
2021-01-31 23:21:53.670976256-05:00,GME,6083
2021-01-31 23:28:02.322901504-05:00,GME,17851
2021-01-31 23:30:10.550022400-05:00,GME,15984
2021-01-31 23:35:53.870994176-05:00,GME,14105
2021-02-01 01:07:19.678665472-05:00,GME,20298
2021-02-01 01:15:51.748665088-05:00,GME,23507
2021-02-01 01:22:31.765545728-05:00,GME,12830
2021-02-01 01:41:14.141559552-05:00,GME,15025
2021-02-01 01:59:48.044756992-05:00,GME,17267
2021-02-01 02:03:02.971557376-05:00,GME,15571
2021-02-01 02:27:43.593819392-05:00,GME,13926
2021-02-01 02:55:08.089942016-05:00,GME,15127
2021-02-01 04:22:28.203504128-05:00,GME,13815
2021-02-01 04:24:25.716304384-05:00,GME,15040
2021-02-01 04:31:51.792613632-05:00,GME,17030
2021-02-01 04:32:59.513983744-05:00,GME,16301
2021-02-01 04:44:11.433927424-05:00,GME,16927
2021-02-01 05:20:30.772478464-05:00,GME,20245
2021-02-01 05:20:36.148537600-05:00,GME,16470
2021-02-01 05:24:10.975934720-05:00,GME,14312
2021-02-01 05:44:59.923965440-05:00,GME,19388
2021-02-01 05:58:57.892926464-05:00,GME,16363
2021-02-01 06:07:22.143718912-05:00,GME,18558
2021-02-01 06:24:36.879392768-05:00,GME,8666
2021-02-01 06:26:53.180526080-05:00,GME,15204
2021-02-01 06:57:08.722458112-05:00,GME,18625
2021-02-01 07:01:21.402620672-05:00,GME,9632
2021-02-01 07:22:18.131063296-05:00,GME,14960
2021-02-01 07:31:19.369420032-05:00,GME,11278
2021-02-01 08:33:50.363385344-05:00,GME,18424
2021-02-01 09:15:03.966610176-05:00,GME,10209
2021-02-01 09:22:06.445980672-05:00,GME,11511
2021-02-01 09:31:53.643710720-05:00,GME,20774
2021-02-01 09:42:40.147389440-05:00,GME,19460
2021-02-01 09:49:03.239383296-05:00,GME,21629
2021-02-01 09:52:49.487532288-05:00,GME,17646
2021-02-01 10:17:35.023206912-05:00,GME,18647
2021-02-01 10:20:39.389292544-05:00,GME,20073
2021-02-01 10:46:43.658222592-05:00,GME,19433
2021-02-01 10:50:51.217107200-05:00,GME,18271
2021-02-01 11:08:52.634053376-05:00,GME,21580
2021-02-01 11:34:52.607647488-05:00,GME,14604
2021-02-01 12:13:29.182219520-05:00,GME,11556
2021-02-01 13:17:52.444338432-05:00,GME,20678
2021-02-01 13:21:37.932752640-05:00,GME,18446
2021-02-01 13:36:53.011341568-05:00,GME,8411
2021-02-01 13:38:59.584493824-05:00,GME,16652
2021-02-01 13:40:17.416352512-05:00,GME,18703
2021-02-01 14:14:22.395700992-05:00,GME,18437
2021-02-01 14:14:26.484697600-05:00,GME,16394
2021-02-01 14:31:28.569325312-05:00,GME,16807
2021-02-01 14:57:54.219386624-05:00,GME,15658
2021-02-01 15:02:53.583204352-05:00,GME,10326
2021-02-01 15:25:12.371296256-05:00,GME,8005
2021-02-01 15:44:32.747461120-05:00,GME,19526
2021-02-01 16:11:26.955204608-05:00,GME,25003
2021-02-01 16:22:20.604171776-05:00,GME,14264
2021-02-01 16:29:52.432568064-05:00,GME,13480
2021-02-01 16:39:11.251146240-05:00,GME,18728
2021-02-01 16:52:17.305881856-05:00,GME,14873
2021-02-01 17:11:16.270271744-05:00,GME,19533
2021-02-01 17:20:53.206404352-05:00,GME,8838
2021-02-01 17:30:01.915106816-05:00,GME,10838
2021-02-01 18:20:30.918480896-05:00,GME,13551
2021-02-01 18:23:13.332496384-05:00,GME,16632
2021-02-01 18:34:07.025287680-05:00,GME,19293
2021-02-01 18:34:17.180168704-05:00,GME,8949
2021-02-01 18:41:06.260551936-05:00,GME,20240
2021-02-01 18:43:58.501641216-05:00,GME,3744
2021-02-01 18:47:34.198508800-05:00,GME,15217
2021-02-01 18:50:12.196377600-05:00,GME,21817
2021-02-01 18:59:53.677542400-05:00,GME,12809
2021-02-01 19:15:05.199225088-05:00,GME,12567
2021-02-01 19:41:11.353772288-05:00,GME,20542
2021-02-01 19:44:21.460581376-05:00,GME,12718
2021-02-01 19:51:39.624158720-05:00,GME,12880
2021-02-01 20:44:08.065186304-05:00,GME,14250
2021-02-01 21:20:43.107421184-05:00,GME,18666
2021-02-01 21:30:10.459185664-05:00,GME,7686
2021-02-01 21:55:38.364639232-05:00,GME,8309
2021-02-01 22:01:44.828316928-05:00,GME,18741
2021-02-01 23:03:38.740582144-05:00,GME,12208
2021-02-01 23:03:39.919452672-05:00,GME,23965
2021-02-01 23:08:36.624443136-05:00,GME,14679
2021-02-01 23:21:21.089543424-05:00,GME,19822
2021-02-01 23:27:15.300985856-05:00,GME,19901
2021-02-01 23:31:50.053199104-05:00,GME,9949
2021-02-01 23:49:59.195142400-05:00,GME,12645
2021-02-01 23:51:09.170551296-05:00,GME,18316
2021-02-02 00:22:23.069013248-05:00,GME,4123
2021-02-02 00:39:52.633233920-05:00,GME,18471
2021-02-02 00:49:21.040192768-05:00,GME,18144
2021-02-02 00:51:36.696914176-05:00,GME,12926
2021-02-02 00:52:57.697583104-05:00,GME,13197
2021-02-02 00:56:41.935291648-05:00,GME,19744
2021-02-02 01:26:31.219539456-05:00,GME,21969
2021-02-02 01:39:28.220166400-05:00,GME,9901
2021-02-02 01:58:25.672078080-05:00,GME,10348
2021-02-02 02:05:34.670610688-05:00,GME,14980
2021-02-02 02:38:10.692590080-05:00,GME,23369
2021-02-02 02:40:20.899547392-05:00,GME,18900
2021-02-02 03:40:05.433017856-05:00,GME,14045
2021-02-02 04:36:50.176113920-05:00,GME,3817
2021-02-02 04:37:47.628932096-05:00,GME,11069
2021-02-02 04:39:13.479224320-05:00,GME,1000
2021-02-02 05:01:35.069847808-05:00,GME,14181
2021-02-02 05:03:37.786652928-05:00,GME,6147
2021-02-02 05:03:59.096356864-05:00,GME,11258
2021-02-02 05:20:03.476649472-05:00,GME,28440
2021-02-02 05:40:21.200650240-05:00,GME,19388
2021-02-02 05:53:58.023821056-05:00,GME,20606
2021-02-02 05:59:39.899772672-05:00,GME,23948
2021-02-02 06:07:23.533264384-05:00,GME,20696
2021-02-02 06:26:56.176358400-05:00,GME,13734
2021-02-02 06:50:57.417138176-05:00,GME,13997
2021-02-02 06:54:30.297686528-05:00,GME,9207
2021-02-02 06:59:23.544877824-05:00,GME,9459
2021-02-02 07:04:55.485001216-05:00,GME,16086
2021-02-02 07:07:51.642212608-05:00,GME,16158
2021-02-02 07:19:19.205110272-05:00,GME,14672
2021-02-02 07:43:07.381237760-05:00,GME,13097
2021-02-02 08:12:22.942750208-05:00,GME,17792
2021-02-02 08:14:59.488513280-05:00,GME,16077
2021-02-02 08:16:05.697606144-05:00,GME,10066
2021-02-02 08:34:06.776602112-05:00,GME,21584
2021-02-02 08:41:53.583434240-05:00,GME,11192
2021-02-02 08:54:44.245870592-05:00,GME,16071
2021-02-02 09:05:02.128231936-05:00,GME,9031
2021-02-02 09:38:33.202659328-05:00,GME,14991
2021-02-02 09:45:44.309110016-05:00,GME,19840
2021-02-02 09:59:48.312791040-05:00,GME,9271
2021-02-02 10:07:27.820963072-05:00,GME,18095
2021-02-02 11:04:41.669398016-05:00,GME,16525
2021-02-02 11:27:36.156300800-05:00,GME,18228
2021-02-02 11:31:00.484732160-05:00,GME,4847
2021-02-02 11:36:28.610437888-05:00,GME,6334
2021-02-02 11:37:55.330755584-05:00,GME,9099
2021-02-02 12:40:00.855185920-05:00,GME,20339
2021-02-02 12:45:52.926738944-05:00,GME,9783
2021-02-02 13:02:56.186103040-05:00,GME,11458
2021-02-02 13:07:44.414048256-05:00,GME,13226
2021-02-02 13:08:38.331390720-05:00,GME,11654
2021-02-02 13:41:51.906602752-05:00,GME,7897
2021-02-02 13:56:51.978788864-05:00,GME,18360
2021-02-02 14:10:18.228527872-05:00,GME,10566
2021-02-02 14:17:39.773096960-05:00,GME,11712
2021-02-02 14:58:45.133946368-05:00,GME,18936
2021-02-02 15:00:08.665451264-05:00,GME,17666
2021-02-02 15:05:02.462498048-05:00,GME,11524
2021-02-02 15:07:03.709266944-05:00,GME,19256
2021-02-02 15:37:49.223469056-05:00,GME,21677
2021-02-02 15:51:59.715131648-05:00,GME,11035
2021-02-02 16:08:16.778807808-05:00,GME,6920
2021-02-02 16:09:59.548683264-05:00,GME,21149
2021-02-02 16:12:08.155337728-05:00,GME,19888
2021-02-02 16:14:22.079704320-05:00,GME,11878
2021-02-02 16:26:41.440084224-05:00,GME,17531
2021-02-02 16:44:06.442949632-05:00,GME,14349
2021-02-02 17:54:45.607316992-05:00,GME,10222
2021-02-02 18:25:57.286826496-05:00,GME,16348
2021-02-02 18:38:06.097964800-05:00,GME,10013
2021-02-02 18:39:52.790320384-05:00,GME,23620
2021-02-02 19:02:48.773698048-05:00,GME,19742
2021-02-02 19:20:52.232251648-05:00,GME,12937
2021-02-02 19:26:20.312558080-05:00,GME,14258
2021-02-02 19:43:13.541527296-05:00,GME,16882
2021-02-02 19:45:57.783126528-05:00,GME,11207
2021-02-02 19:46:07.826732544-05:00,GME,10251
2021-02-02 19:57:47.941121024-05:00,GME,15551
2021-02-02 20:26:25.739287808-05:00,GME,19586
2021-02-02 20:53:17.701914880-05:00,GME,23775
2021-02-02 21:01:56.749914368-05:00,GME,193491
2021-02-02 21:14:38.377315840-05:00,GME,17491
2021-02-02 21:30:19.129047296-05:00,GME,18179
2021-02-02 21:39:03.117689344-05:00,GME,10225
2021-02-02 21:40:58.802273792-05:00,GME,14221
2021-02-02 21:49:26.120216320-05:00,GME,13621
2021-02-02 21:57:14.028235520-05:00,GME,20780
2021-02-02 21:57:26.410799872-05:00,GME,18849
2021-02-02 22:03:06.739034112-05:00,GME,16818
2021-02-02 22:07:34.085118208-05:00,GME,12548
2021-02-02 22:25:46.134787584-05:00,GME,18655
2021-02-02 22:44:35.105271040-05:00,GME,14837
2021-02-02 22:47:44.701469440-05:00,GME,15624
2021-02-02 23:01:22.093442304-05:00,GME,7117
2021-02-02 23:08:15.826610688-05:00,GME,5996
2021-02-02 23:14:10.646781184-05:00,GME,18455
2021-02-02 23:15:27.042514176-05:00,GME,23499
2021-02-03 00:39:18.772350464-05:00,GME,3897
2021-02-03 01:21:17.526867200-05:00,GME,7812
2021-02-03 01:45:08.536069376-05:00,GME,19608
2021-02-03 02:00:00.282894848-05:00,GME,15428
2021-02-03 02:16:23.290764800-05:00,GME,12029
2021-02-03 02:18:06.644932864-05:00,GME,11439
2021-02-03 02:24:45.182174720-05:00,GME,11533
2021-02-03 02:33:52.767573760-05:00,GME,14794
2021-02-03 02:54:15.011039488-05:00,GME,17107
2021-02-03 03:00:17.969288192-05:00,GME,17220
2021-02-03 03:06:41.313038080-05:00,GME,17905
2021-02-03 03:08:03.523297536-05:00,GME,14169
2021-02-03 03:09:02.054157824-05:00,GME,12228
2021-02-03 03:27:13.254253824-05:00,GME,11135
2021-02-03 03:33:10.396958464-05:00,GME,10735
2021-02-03 03:35:17.764801792-05:00,GME,10089
2021-02-03 03:52:51.355486208-05:00,GME,14906
2021-02-03 04:23:09.324414464-05:00,GME,14292
2021-02-03 04:35:01.335343360-05:00,GME,24031
2021-02-03 04:36:58.324825088-05:00,GME,11377
2021-02-03 04:40:25.457204224-05:00,GME,13945
2021-02-03 04:50:18.467424-05:00,GME,13611
2021-02-03 04:59:45.892909824-05:00,GME,7600
2021-02-03 05:01:16.871434240-05:00,GME,20156
2021-02-03 05:13:14.054678784-05:00,GME,21163
2021-02-03 05:13:52.874490624-05:00,GME,9822
2021-02-03 05:40:43.745735424-05:00,GME,18484
2021-02-03 05:46:21.165497856-05:00,GME,15230
2021-02-03 05:47:07.106601984-05:00,GME,19635
2021-02-03 05:48:43.810525184-05:00,GME,19259
2021-02-03 05:48:55.079089152-05:00,GME,14963
2021-02-03 05:52:07.888219136-05:00,GME,14156
2021-02-03 06:15:22.954103040-05:00,GME,14889
2021-02-03 06:23:07.805610496-05:00,GME,16784
2021-02-03 06:54:32.687847936-05:00,GME,8203
2021-02-03 06:55:08.228312576-05:00,GME,10146
2021-02-03 06:57:36.886823680-05:00,GME,13103
2021-02-03 07:06:13.315612928-05:00,GME,8832
2021-02-03 07:41:20.918804992-05:00,GME,17549
2021-02-03 07:43:19.750892800-05:00,GME,16792
2021-02-03 08:40:49.856664320-05:00,GME,16600
2021-02-03 08:42:49.994610688-05:00,GME,16143
2021-02-03 09:21:01.132767744-05:00,GME,15548
2021-02-03 09:22:21.852792576-05:00,GME,5401
2021-02-03 09:47:54.043060736-05:00,GME,10682
2021-02-03 09:57:19.637735936-05:00,GME,25487
2021-02-03 10:22:12.671827200-05:00,GME,10606
2021-02-03 10:25:14.737533440-05:00,GME,14864
2021-02-03 10:28:12.943484928-05:00,GME,17996
2021-02-03 10:31:29.707765504-05:00,GME,17594
2021-02-03 10:33:50.368589568-05:00,GME,10932
2021-02-03 10:36:12.359725568-05:00,GME,25306
2021-02-03 10:54:20.856371712-05:00,GME,10377
2021-02-03 10:55:25.117284096-05:00,GME,14364
2021-02-03 11:15:05.614489344-05:00,GME,20000
2021-02-03 11:29:15.289347072-05:00,GME,15390
2021-02-03 12:02:33.984352512-05:00,GME,8377
2021-02-03 12:04:18.809082112-05:00,GME,23493
2021-02-03 12:14:28.043057664-05:00,GME,14739
2021-02-03 12:20:00.098838272-05:00,GME,22324
2021-02-03 13:22:22.366658816-05:00,GME,22421
2021-02-03 13:22:41.270511360-05:00,GME,12390
2021-02-03 14:13:29.117690624-05:00,GME,18750
2021-02-03 14:15:08.700024832-05:00,GME,11642
2021-02-03 15:01:42.572112640-05:00,GME,19961
2021-02-03 15:06:33.168568576-05:00,GME,1000
2021-02-03 15:21:42.474061824-05:00,GME,15900
2021-02-03 15:25:04.825301504-05:00,GME,21747
2021-02-03 15:35:57.461513472-05:00,GME,18242
2021-02-03 15:36:05.079042816-05:00,GME,12912
2021-02-03 15:38:27.217748480-05:00,GME,9305
2021-02-03 15:58:26.004028672-05:00,GME,14768
2021-02-03 16:05:29.650840320-05:00,GME,14114
2021-02-03 16:25:17.651448320-05:00,GME,18525
2021-02-03 16:41:53.473044736-05:00,GME,14101
2021-02-03 16:45:21.374274816-05:00,GME,17733
2021-02-03 16:48:54.152583424-05:00,GME,20726
2021-02-03 17:00:55.487361536-05:00,GME,11481
2021-02-03 17:11:39.267088128-05:00,GME,15967
2021-02-03 17:35:01.054543360-05:00,GME,13208
2021-02-03 17:37:01.779104512-05:00,GME,18043
2021-02-03 17:40:56.883206656-05:00,GME,14570
2021-02-03 17:43:16.822345216-05:00,GME,11190
2021-02-03 17:50:33.293290496-05:00,GME,9848
2021-02-03 18:06:57.210821376-05:00,GME,6285
2021-02-03 18:13:38.073917440-05:00,GME,26806
2021-02-03 18:23:43.304849920-05:00,GME,10841
2021-02-03 18:46:03.647197184-05:00,GME,10908
2021-02-03 18:48:31.926858496-05:00,GME,24893
2021-02-03 18:59:50.967860224-05:00,GME,21412
2021-02-03 19:11:26.970575616-05:00,GME,15886
2021-02-03 19:33:28.378903040-05:00,GME,8982
2021-02-03 19:51:02.755596288-05:00,GME,3715
2021-02-03 20:00:00.703792384-05:00,GME,1641
2021-02-03 20:02:54.288033024-05:00,GME,17450
2021-02-03 20:31:59.424026880-05:00,GME,10186
2021-02-03 20:37:33.152905728-05:00,GME,13676
2021-02-03 20:53:38.361995264-05:00,GME,18921
2021-02-03 21:06:35.297020416-05:00,GME,15465
2021-02-03 21:10:28.510020096-05:00,GME,8945
2021-02-03 21:10:46.308427264-05:00,GME,25355
2021-02-03 21:42:44.716083200-05:00,GME,12235
2021-02-03 21:45:35.059590656-05:00,GME,8804
2021-02-03 22:11:26.267225856-05:00,GME,18991
2021-02-03 22:48:13.355145728-05:00,GME,14374
2021-02-03 22:51:40.495621888-05:00,GME,11288
2021-02-03 23:15:31.654973952-05:00,GME,11930
2021-02-03 23:31:30.501546240-05:00,GME,12221
2021-02-04 00:16:29.885836544-05:00,GME,12394
2021-02-04 00:21:01.221979392-05:00,GME,18253
2021-02-04 01:00:20.803684096-05:00,GME,17450
2021-02-04 01:46:03.621287424-05:00,GME,18033
2021-02-04 01:58:57.846474496-05:00,GME,7811
2021-02-04 02:28:53.406198528-05:00,GME,11500
2021-02-04 02:40:51.640331520-05:00,GME,25762
2021-02-04 02:49:44.244068608-05:00,GME,13814
2021-02-04 03:01:18.307258880-05:00,GME,6570
2021-02-04 03:30:16.410576384-05:00,GME,14101
2021-02-04 03:54:19.014992128-05:00,GME,21497
2021-02-04 04:25:12.139134720-05:00,GME,20353
2021-02-04 04:37:04.563451136-05:00,GME,12567
2021-02-04 04:42:21.080860416-05:00,GME,17497
2021-02-04 04:46:07.788874496-05:00,GME,124704
2021-02-04 04:50:10.798613248-05:00,GME,16759
2021-02-04 05:01:17.556628992-05:00,GME,14374
2021-02-04 05:05:57.396940544-05:00,GME,25848
2021-02-04 05:38:22.689107456-05:00,GME,14801
2021-02-04 05:39:28.247467776-05:00,GME,9180
2021-02-04 05:45:28.929681408-05:00,GME,14394
2021-02-04 05:46:10.345154816-05:00,GME,10506
2021-02-04 05:48:46.494029568-05:00,GME,14901
2021-02-04 05:51:02.211620608-05:00,GME,19363
2021-02-04 05:54:52.948285440-05:00,GME,6283
2021-02-04 05:58:27.523409664-05:00,GME,15002
2021-02-04 06:16:30.877078784-05:00,GME,17220
2021-02-04 06:31:32.461564928-05:00,GME,22047
2021-02-04 06:33:35.945880832-05:00,GME,15160
2021-02-04 06:44:44.700461056-05:00,GME,20854
2021-02-04 07:03:15.003172352-05:00,GME,14278
2021-02-04 07:36:01.875597568-05:00,GME,12282
2021-02-04 07:47:21.331545344-05:00,GME,7188
2021-02-04 07:52:02.392248064-05:00,GME,8625
2021-02-04 08:04:06.199528448-05:00,GME,16556
2021-02-04 08:49:35.640630528-05:00,GME,11886
2021-02-04 09:01:07.865304320-05:00,GME,16968
2021-02-04 09:09:18.398324480-05:00,GME,7781
2021-02-04 09:43:53.571967232-05:00,GME,14420
2021-02-04 09:52:05.694937344-05:00,GME,16699
2021-02-04 09:55:15.868027392-05:00,GME,11598
2021-02-04 10:17:19.685073920-05:00,GME,16099
2021-02-04 10:21:18.496776960-05:00,GME,13872
2021-02-04 10:24:26.303708160-05:00,GME,14643
2021-02-04 10:46:02.146684928-05:00,GME,19305
2021-02-04 10:48:02.711624448-05:00,GME,17605
2021-02-04 11:04:58.755569664-05:00,GME,14124
2021-02-04 11:05:06.716153088-05:00,GME,9285
2021-02-04 11:06:26.677333504-05:00,GME,12112
2021-02-04 11:09:34.193911040-05:00,GME,23288
2021-02-04 11:35:56.927624448-05:00,GME,138816
2021-02-04 12:03:30.639258112-05:00,GME,19809
2021-02-04 12:11:20.998736640-05:00,GME,23864
2021-02-04 12:17:53.889724672-05:00,GME,25563
2021-02-04 12:44:46.209932800-05:00,GME,20471
2021-02-04 12:57:15.501822208-05:00,GME,8492
2021-02-04 13:12:52.599583744-05:00,GME,24742
2021-02-04 13:30:07.903863552-05:00,GME,3326
2021-02-04 13:48:24.354518016-05:00,GME,8514
2021-02-04 15:07:33.391685376-05:00,GME,10406
2021-02-04 15:42:15.603653376-05:00,GME,8298
2021-02-04 16:12:08.575308800-05:00,GME,13278
2021-02-04 16:12:23.176044544-05:00,GME,10629
2021-02-04 16:37:16.287999744-05:00,GME,17342
2021-02-04 16:48:03.841114624-05:00,GME,12488
2021-02-04 16:52:37.526793216-05:00,GME,17772
2021-02-04 17:12:25.723203840-05:00,GME,8439
2021-02-04 17:15:33.510185984-05:00,GME,13278
2021-02-04 17:31:42.215118848-05:00,GME,10097
2021-02-04 17:48:01.896723968-05:00,GME,19281
2021-02-04 17:49:23.911339776-05:00,GME,19331
2021-02-04 18:04:44.964017408-05:00,GME,14802
2021-02-04 18:50:08.693346304-05:00,GME,11576
2021-02-04 18:56:06.032597760-05:00,GME,6607
2021-02-04 19:10:18.267071488-05:00,GME,12485
2021-02-04 19:37:14.780093184-05:00,GME,19980
2021-02-04 19:38:20.575012352-05:00,GME,23981
2021-02-04 19:52:54.839655936-05:00,GME,6212
2021-02-04 20:00:42.302598144-05:00,GME,19048
2021-02-04 20:05:11.585203200-05:00,GME,13189
2021-02-04 20:05:54.243447040-05:00,GME,13005
2021-02-04 20:18:28.998868224-05:00,GME,11143
2021-02-04 20:41:49.044748032-05:00,GME,15847
2021-02-04 20:43:07.465584896-05:00,GME,18058
2021-02-04 20:47:08.779804672-05:00,GME,45321
2021-02-04 20:52:21.059352576-05:00,GME,15396
2021-02-04 21:55:15.507059712-05:00,GME,15798
2021-02-04 21:57:36.616496128-05:00,GME,13377
2021-02-04 22:01:07.708500992-05:00,GME,10534
2021-02-04 22:10:41.079141120-05:00,GME,14006
2021-02-04 22:37:10.746120704-05:00,GME,86778
2021-02-04 22:51:05.409405440-05:00,GME,8785
2021-02-04 23:05:22.614313216-05:00,GME,10692
2021-02-04 23:54:52.397359360-05:00,GME,14945
2021-02-05 00:07:42.487637248-05:00,GME,8348
2021-02-05 00:09:45.600659200-05:00,GME,21823
2021-02-05 00:38:47.880200448-05:00,GME,23754
2021-02-05 00:40:50.139452416-05:00,GME,10935
2021-02-05 00:43:44.064325632-05:00,GME,9476
2021-02-05 00:45:43.707461120-05:00,GME,19953
2021-02-05 01:16:57.787526656-05:00,GME,18400
2021-02-05 01:18:56.427966720-05:00,GME,21099
2021-02-05 01:21:49.691087616-05:00,GME,12438
2021-02-05 01:40:54.987598336-05:00,GME,16461
2021-02-05 01:41:03.344521472-05:00,GME,4340
2021-02-05 01:48:07.540303872-05:00,GME,20257
2021-02-05 02:08:25.857219584-05:00,GME,14806
2021-02-05 02:47:39.941544448-05:00,GME,16342
2021-02-05 03:09:30.763689472-05:00,GME,16627
2021-02-05 03:29:59.317948672-05:00,GME,20707
2021-02-05 03:31:00.087819008-05:00,GME,18806
2021-02-05 03:53:54.156159232-05:00,GME,17622
2021-02-05 04:35:08.395535872-05:00,GME,15435
2021-02-05 04:39:13.621438208-05:00,GME,16929
2021-02-05 04:42:48.106698240-05:00,GME,14181
2021-02-05 05:52:22.121974528-05:00,GME,21946
2021-02-05 06:21:07.526521856-05:00,GME,2595
2021-02-05 06:34:18.767794688-05:00,GME,13076
2021-02-05 07:21:16.413004288-05:00,GME,15144
2021-02-05 07:24:25.590745344-05:00,GME,4678
2021-02-05 07:26:32.546008320-05:00,GME,9652
2021-02-05 07:27:52.161786624-05:00,GME,15782
2021-02-05 07:29:52.367813888-05:00,GME,17663
2021-02-05 08:34:19.399023104-05:00,GME,5911
2021-02-05 08:38:26.065986048-05:00,GME,7184
2021-02-05 08:50:08.859376128-05:00,GME,10862
2021-02-05 08:50:58.352220416-05:00,GME,22014
2021-02-05 08:57:28.352237824-05:00,GME,15380
2021-02-05 08:58:16.637280512-05:00,GME,19984
2021-02-05 09:00:31.528933632-05:00,GME,10373
2021-02-05 09:06:32.164239616-05:00,GME,15154
2021-02-05 09:19:49.887545856-05:00,GME,18347
2021-02-05 09:21:18.405419776-05:00,GME,20536
2021-02-05 09:23:21.655998720-05:00,GME,16949
2021-02-05 09:28:00.063094272-05:00,GME,11968
2021-02-05 09:34:12.938781952-05:00,GME,16774
2021-02-05 09:36:26.339171584-05:00,GME,16974
2021-02-05 09:37:58.363038976-05:00,GME,16683
2021-02-05 10:04:01.579083008-05:00,GME,22635
2021-02-05 10:04:23.106810112-05:00,GME,14781
2021-02-05 10:40:21.575735808-05:00,GME,20603
2021-02-05 10:44:58.939202816-05:00,GME,9376
2021-02-05 10:45:49.544708864-05:00,GME,19764
2021-02-05 10:48:54.012177408-05:00,GME,11385
2021-02-05 11:00:23.826911744-05:00,GME,12689
2021-02-05 11:10:21.329754112-05:00,GME,31922
2021-02-05 11:12:06.146150656-05:00,GME,16107
2021-02-05 11:52:15.214972672-05:00,GME,7781
2021-02-05 11:59:01.372231424-05:00,GME,11680
2021-02-05 12:04:19.095671552-05:00,GME,16774
2021-02-05 12:14:55.644169472-05:00,GME,13257
2021-02-05 12:26:21.342960896-05:00,GME,13145
2021-02-05 12:28:30.019306752-05:00,GME,15188
2021-02-05 12:40:29.332871424-05:00,GME,16856
2021-02-05 12:41:59.421043456-05:00,GME,19141
2021-02-05 13:05:50.227614720-05:00,GME,15887
2021-02-05 13:07:07.009873408-05:00,GME,11556
2021-02-05 13:19:15.536844800-05:00,GME,13929
2021-02-05 13:33:48.107363328-05:00,GME,13336
2021-02-05 13:48:32.401778432-05:00,GME,13471
2021-02-05 13:55:15.024687616-05:00,GME,6840
2021-02-05 14:04:00.932962560-05:00,GME,8949
2021-02-05 14:13:30.056702976-05:00,GME,6259
2021-02-05 14:47:39.321219840-05:00,GME,19148
2021-02-05 15:00:54.659581696-05:00,GME,17343
2021-02-05 15:03:14.742553600-05:00,GME,9911
2021-02-05 15:32:24.024422912-05:00,GME,10745
2021-02-05 16:00:29.086819328-05:00,GME,11980
2021-02-05 16:37:18.900437504-05:00,GME,19225
2021-02-05 17:02:29.825763328-05:00,GME,18513
2021-02-05 17:19:48.621454336-05:00,GME,10124
2021-02-05 17:24:29.789561088-05:00,GME,11532
2021-02-05 17:31:10.381285120-05:00,GME,15782
2021-02-05 17:36:24.173289984-05:00,GME,17164
2021-02-05 17:47:13.107506432-05:00,GME,16039
2021-02-05 17:51:17.483766272-05:00,GME,33544
2021-02-05 18:00:18.894681088-05:00,GME,18861
2021-02-05 18:41:07.215840-05:00,GME,12867
2021-02-05 18:59:48.147341824-05:00,GME,19296
2021-02-05 19:12:38.157123584-05:00,GME,13165
2021-02-05 19:30:23.223671296-05:00,GME,15897
2021-02-05 19:41:18.615194368-05:00,GME,10388
2021-02-05 20:11:45.566888192-05:00,GME,24794
