timestamp,stock_symbol,trade_volume,order_book_depth
2021-02-02 07:58:08.968224768-05:00,GME,426070,4260
2021-02-02 07:59:51.190030848-05:00,GME,174548,1745
2021-02-02 08:03:21.056813568-05:00,GME,263902,2639
2021-02-02 08:25:40.411900672-05:00,GME,269094,2690
2021-02-02 08:35:06.076701440-05:00,GME,282278,2822
2021-02-02 08:35:47.974301952-05:00,GME,289359,2893
2021-02-02 08:50:52.995173888-05:00,GME,359628,3596
2021-02-02 08:58:45.164162304-05:00,GME,467835,4678
2021-02-02 09:26:14.850765056-05:00,GME,418245,4182
2021-02-02 09:27:23.869008640-05:00,GME,210120,2101
2021-02-02 09:39:18.073893888-05:00,GME,319084,3190
2021-02-02 09:53:51.319804928-05:00,GME,175570,1755
2021-02-02 10:07:37.016470016-05:00,GME,353226,3532
2021-02-02 10:08:21.383047680-05:00,GME,407146,4071
2021-02-02 10:12:25.567142400-05:00,GME,433098,4330
2021-02-02 10:16:01.153690368-05:00,GME,332261,3322
2021-02-02 10:24:53.322473216-05:00,GME,218139,2181
2021-02-02 10:27:35.596584448-05:00,GME,251069,2510
2021-02-02 10:35:02.247768832-05:00,GME,317646,3176
2021-02-02 10:43:02.193921536-05:00,GME,308228,3082
2021-02-02 10:45:49.705985024-05:00,GME,404893,4048
2021-02-02 10:56:51.528135168-05:00,GME,299810,2998
2021-02-02 11:07:10.893250816-05:00,GME,179477,1794
2021-02-02 11:19:11.979763712-05:00,GME,239044,2390
2021-02-02 11:21:41.389495040-05:00,GME,507032,5070
2021-02-02 11:23:57.607829760-05:00,GME,107706,1077
2021-02-02 11:28:12.232555008-05:00,GME,298061,2980
2021-02-02 11:31:01.299087360-05:00,GME,315699,3156
2021-02-02 11:47:54.329380096-05:00,GME,301076,3010
2021-02-02 11:48:11.391559936-05:00,GME,465137,4651
2021-02-02 12:28:26.846147328-05:00,GME,177577,1775
2021-02-02 12:32:12.341578496-05:00,GME,319026,3190
2021-02-02 12:34:16.127617280-05:00,GME,277347,2773
2021-02-02 12:40:32.720578048-05:00,GME,260867,2608
2021-02-02 12:43:36.518023168-05:00,GME,330508,3305
2021-02-02 12:45:11.242595328-05:00,GME,321534,3215
2021-02-02 12:51:55.977475840-05:00,GME,162219,1622
2021-02-02 12:52:51.072235008-05:00,GME,385803,3858
2021-02-02 12:53:38.087348736-05:00,GME,203187,2031
2021-02-02 13:18:17.754331904-05:00,GME,232071,2320
2021-02-02 13:27:24.415011328-05:00,GME,261458,2614
2021-02-02 13:27:28.198731520-05:00,GME,240601,2406
2021-02-02 13:53:06.185468416-05:00,GME,278751,2787
2021-02-02 14:01:53.825527040-05:00,GME,260464,2604
2021-02-02 14:07:09.099294464-05:00,GME,323876,3238
2021-02-02 14:09:37.130758656-05:00,GME,268989,2689
2021-02-02 14:09:50.420697856-05:00,GME,222700,2227
2021-02-02 14:11:25.669166592-05:00,GME,269011,2690
2021-02-02 14:12:59.638134016-05:00,GME,353229,3532
2021-02-02 14:26:45.502591488-05:00,GME,389575,3895
2021-02-02 14:28:35.724648192-05:00,GME,165530,1655
2021-02-02 14:28:44.324990464-05:00,GME,181275,1812
2021-02-02 14:36:38.798684928-05:00,GME,425481,4254
2021-02-02 14:39:22.672473856-05:00,GME,411454,4114
2021-02-02 15:18:42.117096192-05:00,GME,401306,4013
2021-02-02 15:31:33.681108480-05:00,GME,214027,2140
2021-02-02 15:47:07.706856704-05:00,GME,491037,4910
2021-02-02 15:48:51.289252608-05:00,GME,247688,2476
2021-02-02 15:56:31.845845504-05:00,GME,471665,4716
2021-02-02 15:58:33.700101632-05:00,GME,259979,2599
2021-02-02 15:59:01.030479104-05:00,GME,340743,3407
2021-02-02 16:03:18.542913280-05:00,GME,251105,2511
2021-02-02 16:05:40.723173888-05:00,GME,194083,1940
2021-02-02 16:11:34.977309440-05:00,GME,105175,1051
2021-02-02 16:12:56.722953984-05:00,GME,323275,3232
2021-02-02 16:14:34.345952256-05:00,GME,379857,3798
2021-02-02 16:15:33.983210752-05:00,GME,425791,4257
2021-02-02 16:22:31.855627776-05:00,GME,160564,1605
2021-02-02 16:27:13.980749312-05:00,GME,409608,4096
2021-02-02 16:52:00.466874112-05:00,GME,286172,2861
2021-02-02 16:57:16.693531648-05:00,GME,266482,2664
2021-02-02 17:03:54.591416576-05:00,GME,225795,2257
2021-02-02 17:10:36.959991296-05:00,GME,511030,5110
2021-02-02 17:12:43.704011008-05:00,GME,306486,3064
2021-02-02 17:18:07.736219648-05:00,GME,245661,2456
2021-02-02 17:23:42.705229056-05:00,GME,250714,2507
2021-02-02 17:25:29.983288832-05:00,GME,232491,2324
2021-02-02 17:46:31.818374912-05:00,GME,278780,2787
2021-02-02 17:54:29.182049792-05:00,GME,266791,2667
2021-02-02 18:06:35.786080768-05:00,GME,292259,2922
2021-02-02 18:06:43.769570816-05:00,GME,372457,3724
2021-02-02 18:26:43.306305024-05:00,GME,161578,1615
2021-02-02 18:43:04.368094720-05:00,GME,338828,3388
2021-02-02 19:04:58.442021888-05:00,GME,219656,2196
2021-02-02 19:10:11.740467712-05:00,GME,332908,3329
2021-02-02 19:10:35.248645120-05:00,GME,320378,3203
2021-02-02 19:16:53.572535296-05:00,GME,243621,2436
2021-02-02 19:30:45.741192704-05:00,GME,506878,5068
2021-02-02 19:31:20.952691200-05:00,GME,234568,2345
2021-02-02 19:36:53.339935232-05:00,GME,192373,1923
2021-02-02 19:39:25.393252608-05:00,GME,448531,4485
2021-02-02 19:52:06.477509888-05:00,GME,240051,2400
2021-02-02 19:53:14.636865792-05:00,GME,284981,2849
2021-02-02 19:56:00.485143296-05:00,GME,401540,4015
2021-02-02 20:07:50.591232768-05:00,GME,430371,4303
2021-02-02 20:12:43.315318016-05:00,GME,254073,2540
2021-02-02 20:18:05.557072896-05:00,GME,310070,3100
2021-02-02 20:19:11.531575040-05:00,GME,333880,3338
2021-02-02 20:23:21.016946688-05:00,GME,256160,2561
2021-02-02 20:29:06.537244416-05:00,GME,311820,3118
2021-02-02 20:29:36.006282496-05:00,GME,251607,2516
2021-02-02 20:30:23.221625088-05:00,GME,491548,4915
2021-02-02 20:37:26.264620544-05:00,GME,271525,2715
2021-02-02 21:08:58.763907072-05:00,GME,195076,1950
2021-02-02 21:14:31.800892160-05:00,GME,249338,2493
2021-02-02 21:19:38.523575552-05:00,GME,252871,2528
2021-02-02 21:23:39.207299328-05:00,GME,247947,2479
2021-02-02 21:28:54.950300416-05:00,GME,403251,4032
2021-02-02 21:37:30.352093952-05:00,GME,261554,2615
2021-02-02 21:50:59.101186560-05:00,GME,343223,3432
2021-02-02 21:55:22.597662976-05:00,GME,343845,3438
2021-02-02 21:58:06.856596480-05:00,GME,301846,3018
2021-02-02 22:20:27.938520576-05:00,GME,294570,2945
2021-02-02 22:23:37.387955456-05:00,GME,377625,3776
2021-02-02 22:30:31.898201344-05:00,GME,315412,3154
2021-02-02 22:46:29.142457344-05:00,GME,437469,4374
2021-02-02 22:47:07.871201024-05:00,GME,339438,3394
2021-02-02 22:57:26.382777856-05:00,GME,377549,3775
2021-02-02 23:02:12.051879936-05:00,GME,269949,2699
2021-02-02 23:23:48.388612864-05:00,GME,233265,2332
2021-02-02 23:30:31.132646656-05:00,GME,276094,2760
2021-02-02 23:40:33.769112832-05:00,GME,333266,3332
2021-02-02 23:49:59.134752-05:00,GME,327021,3270
2021-02-02 23:51:47.123644672-05:00,GME,233258,2332
2021-02-02 23:54:24.844548352-05:00,GME,194012,1940
2021-02-02 23:54:27.725388032-05:00,GME,228518,2285
2021-02-03 00:03:57.638309376-05:00,GME,249894,2498
2021-02-03 00:06:55.662650624-05:00,GME,303443,3034
2021-02-03 00:12:44.731973120-05:00,GME,193581,1935
2021-02-03 00:18:01.178834944-05:00,GME,404755,4047
2021-02-03 00:21:24.776352256-05:00,GME,268932,2689
2021-02-03 00:23:12.530567680-05:00,GME,402475,4024
2021-02-03 00:26:13.459320576-05:00,GME,353672,3536
2021-02-03 00:30:33.727542272-05:00,GME,195026,1950
2021-02-03 00:31:36.221027328-05:00,GME,337518,3375
2021-02-03 00:32:26.183115520-05:00,GME,231950,2319
2021-02-03 00:37:50.534984192-05:00,GME,286526,2865
2021-02-03 00:43:56.918449152-05:00,GME,387534,3875
2021-02-03 00:52:29.882754048-05:00,GME,286458,2864
2021-02-03 00:58:38.501539840-05:00,GME,260163,2601
2021-02-03 01:09:46.516907520-05:00,GME,238030,2380
2021-02-03 01:13:23.409125888-05:00,GME,252853,2528
2021-02-03 01:13:37.927373056-05:00,GME,365623,3656
2021-02-03 01:18:50.973373184-05:00,GME,331633,3316
2021-02-03 01:27:47.380821760-05:00,GME,206579,2065
2021-02-03 01:43:28.141171200-05:00,GME,393400,3934
2021-02-03 01:56:16.101851136-05:00,GME,231720,2317
2021-02-03 01:59:20.041979648-05:00,GME,230845,2308
2021-02-03 02:01:56.027231488-05:00,GME,393369,3933
2021-02-03 02:02:03.603297536-05:00,GME,327434,3274
2021-02-03 02:02:27.715319808-05:00,GME,223630,2236
2021-02-03 02:32:07.789540608-05:00,GME,272215,2722
2021-02-03 02:42:14.127354112-05:00,GME,307364,3073
2021-02-03 02:44:45.003053312-05:00,GME,294684,2946
2021-02-03 02:50:39.895224064-05:00,GME,298215,2982
2021-02-03 03:03:15.418905600-05:00,GME,222987,2229
2021-02-03 03:04:29.062817024-05:00,GME,213115,2131
2021-02-03 03:13:15.590222080-05:00,GME,305546,3055
2021-02-03 03:15:34.794277888-05:00,GME,427232,4272
2021-02-03 03:15:58.554186496-05:00,GME,363847,3638
2021-02-03 03:53:24.935804416-05:00,GME,278980,2789
2021-02-03 03:58:00.072547840-05:00,GME,275228,2752
2021-02-03 04:06:29.474511616-05:00,GME,356346,3563
2021-02-03 04:07:16.710095872-05:00,GME,314913,3149
2021-02-03 04:18:22.081301504-05:00,GME,287771,2877
2021-02-03 04:22:41.142338048-05:00,GME,336049,3360
2021-02-03 04:34:18.350189568-05:00,GME,379655,3796
2021-02-03 04:42:37.818118656-05:00,GME,218841,2188
2021-02-03 05:09:36.284582400-05:00,GME,169839,1698
2021-02-03 05:33:47.389421824-05:00,GME,194482,1944
2021-02-03 05:47:20.981613824-05:00,GME,238334,2383
2021-02-03 05:57:52.132269312-05:00,GME,236320,2363
2021-02-03 05:58:45.839400448-05:00,GME,320965,3209
2021-02-03 06:45:33.593656320-05:00,GME,345341,3453
2021-02-03 07:12:34.253793536-05:00,GME,280555,2805
2021-02-03 07:12:55.028914944-05:00,GME,416980,4169
2021-02-03 07:23:33.037270784-05:00,GME,142232,1422
2021-02-03 07:37:14.325888768-05:00,GME,293607,2936
2021-02-03 08:01:18.030280960-05:00,GME,268529,2685
2021-02-03 08:10:04.699807232-05:00,GME,169438,1694
2021-02-03 08:14:47.492086016-05:00,GME,278378,2783
2021-02-03 08:17:05.181070080-05:00,GME,355895,3558
2021-02-03 08:20:52.983072512-05:00,GME,239059,2390
2021-02-03 08:25:19.302043136-05:00,GME,308638,3086
2021-02-03 08:36:39.904792832-05:00,GME,287220,2872
2021-02-03 08:45:48.993128704-05:00,GME,282277,2822
2021-02-03 08:52:34.225411328-05:00,GME,316800,3168
2021-02-03 08:57:26.821856256-05:00,GME,290149,2901
2021-02-03 09:00:36.237270528-05:00,GME,293448,2934
2021-02-03 09:03:50.154984192-05:00,GME,281947,2819
2021-02-03 09:04:53.382479104-05:00,GME,254688,2546
2021-02-03 09:17:46.907930112-05:00,GME,294914,2949
2021-02-03 09:20:28.374836224-05:00,GME,271512,2715
2021-02-03 09:34:01.065903360-05:00,GME,197249,1972
2021-02-03 09:36:50.216533504-05:00,GME,262469,2624
2021-02-03 09:42:11.545144832-05:00,GME,187444,1874
2021-02-03 09:56:00.510639616-05:00,GME,282272,2822
2021-02-03 10:18:24.722235392-05:00,GME,287962,2879
2021-02-03 10:46:50.494607616-05:00,GME,326531,3265
2021-02-03 10:56:04.045880576-05:00,GME,349992,3499
2021-02-03 10:59:57.531077888-05:00,GME,345103,3451
2021-02-03 11:04:25.772344320-05:00,GME,319449,3194
2021-02-03 11:06:26.168049152-05:00,GME,220143,2201
2021-02-03 11:10:30.125120512-05:00,GME,280169,2801
2021-02-03 11:16:36.505787392-05:00,GME,354418,3544
2021-02-03 11:49:51.099044608-05:00,GME,210277,2102
2021-02-03 11:54:51.220395008-05:00,GME,126274,1262
2021-02-03 12:05:47.851633664-05:00,GME,205355,2053
2021-02-03 12:29:32.377504768-05:00,GME,262818,2628
2021-02-03 12:41:14.842299648-05:00,GME,131633,1316
2021-02-03 12:43:38.034948352-05:00,GME,316383,3163
2021-02-03 12:55:15.004229376-05:00,GME,385721,3857
2021-02-03 13:10:07.185995008-05:00,GME,253750,2537
2021-02-03 13:12:38.756095488-05:00,GME,330538,3305
2021-02-03 13:19:29.836735488-05:00,GME,322341,3223
2021-02-03 13:25:08.419759872-05:00,GME,322941,3229
2021-02-03 13:42:46.617145344-05:00,GME,431483,4314
2021-02-03 13:43:50.788562432-05:00,GME,252843,2528
2021-02-03 13:44:51.065215488-05:00,GME,332529,3325
2021-02-03 13:54:57.533764608-05:00,GME,136429,1364
2021-02-03 13:55:37.601614848-05:00,GME,294968,2949
2021-02-03 13:55:44.132399360-05:00,GME,334843,3348
2021-02-03 14:08:26.742249472-05:00,GME,302016,3020
2021-02-03 14:10:50.659546624-05:00,GME,177398,1773
2021-02-03 14:14:27.093825280-05:00,GME,310716,3107
2021-02-03 14:18:39.806718464-05:00,GME,303442,3034
2021-02-03 14:26:34.164594688-05:00,GME,457926,4579
2021-02-03 14:32:21.160120576-05:00,GME,265107,2651
2021-02-03 14:32:29.184015104-05:00,GME,356998,3569
2021-02-03 14:33:28.755269888-05:00,GME,298935,2989
2021-02-03 14:36:26.134533376-05:00,GME,255296,2552
2021-02-03 14:37:41.520850688-05:00,GME,464624,4646
2021-02-03 14:46:16.282023680-05:00,GME,258229,2582
2021-02-03 14:48:56.651870464-05:00,GME,289878,2898
2021-02-03 14:51:04.206430208-05:00,GME,402910,4029
2021-02-03 14:56:22.192064768-05:00,GME,241746,2417
2021-02-03 15:09:06.035995392-05:00,GME,314092,3140
2021-02-03 15:24:31.552201728-05:00,GME,300684,3006
2021-02-03 15:26:28.422502400-05:00,GME,249609,2496
2021-02-03 15:27:32.845508352-05:00,GME,275714,2757
2021-02-03 15:38:54.644918272-05:00,GME,292135,2921
2021-02-03 15:58:21.414515456-05:00,GME,343021,3430
2021-02-03 15:58:54.679306496-05:00,GME,261367,2613
2021-02-03 16:23:21.681743360-05:00,GME,343376,3433
2021-02-03 16:25:27.309423872-05:00,GME,400361,4003
2021-02-03 16:25:34.966763776-05:00,GME,193776,1937
2021-02-03 16:28:53.846750208-05:00,GME,374100,3741
2021-02-03 16:34:06.067188992-05:00,GME,256016,2560
2021-02-03 16:34:21.434927872-05:00,GME,285792,2857
2021-02-03 16:34:39.292300288-05:00,GME,228096,2280
2021-02-03 16:36:51.875485440-05:00,GME,381250,3812
2021-02-03 16:39:43.486807040-05:00,GME,278205,2782
2021-02-03 16:54:43.148966400-05:00,GME,310939,3109
2021-02-03 17:10:03.034544640-05:00,GME,249525,2495
2021-02-03 17:17:03.098610176-05:00,GME,172170,1721
2021-02-03 17:20:02.962755584-05:00,GME,221870,2218
2021-02-03 17:47:51.106002432-05:00,GME,301687,3016
2021-02-03 17:48:55.223389696-05:00,GME,326165,3261
2021-02-03 17:53:24.635840512-05:00,GME,383871,3838
2021-02-03 17:56:06.096978688-05:00,GME,261259,2612
2021-02-03 17:57:12.074940672-05:00,GME,239656,2396
2021-02-03 17:57:53.911395072-05:00,GME,280213,2802
2021-02-03 17:57:57.842721280-05:00,GME,247076,2470
2021-02-03 17:58:27.070556160-05:00,GME,164865,1648
2021-02-03 18:06:43.634688512-05:00,GME,104743,1047
2021-02-03 18:11:08.207100416-05:00,GME,272533,2725
2021-02-03 18:31:50.841670912-05:00,GME,234585,2345
2021-02-03 18:45:44.775152640-05:00,GME,282627,2826
2021-02-03 18:52:46.642516992-05:00,GME,376254,3762
2021-02-03 19:03:08.970656256-05:00,GME,330926,3309
2021-02-03 19:09:33.443638272-05:00,GME,393199,3931
2021-02-03 19:15:03.675925248-05:00,GME,306888,3068
2021-02-03 19:19:47.343589632-05:00,GME,182802,1828
2021-02-03 19:20:19.455984128-05:00,GME,207406,2074
2021-02-03 19:21:43.119233536-05:00,GME,327633,3276
2021-02-03 19:33:43.291546368-05:00,GME,360761,3607
2021-02-03 19:45:09.809086720-05:00,GME,302592,3025
2021-02-03 19:45:11.293739008-05:00,GME,255236,2552
2021-02-03 19:58:01.427202304-05:00,GME,337415,3374
2021-02-03 20:11:34.613162240-05:00,GME,269243,2692
2021-02-03 20:23:07.765642496-05:00,GME,380584,3805
2021-02-03 20:28:00.299201792-05:00,GME,191896,1918
2021-02-03 20:28:06.932737792-05:00,GME,153303,1533
2021-02-03 20:35:27.603075840-05:00,GME,428606,4286
2021-02-03 20:46:54.969489152-05:00,GME,228187,2281
2021-02-03 21:15:11.574960128-05:00,GME,368536,3685
2021-02-03 21:20:30.376023296-05:00,GME,369659,3696
2021-02-03 21:32:34.918665728-05:00,GME,265388,2653
2021-02-03 21:37:41.197563648-05:00,GME,245146,2451
2021-02-03 21:43:47.607481600-05:00,GME,275124,2751
2021-02-03 21:45:29.393202176-05:00,GME,370317,3703
2021-02-03 22:10:37.994635520-05:00,GME,302741,3027
2021-02-03 22:14:26.486838272-05:00,GME,349076,3490
2021-02-03 22:23:31.010139136-05:00,GME,258786,2587
2021-02-03 22:26:57.170002176-05:00,GME,309071,3090
2021-02-03 22:28:55.392445952-05:00,GME,122532,1225
2021-02-03 22:34:11.079201024-05:00,GME,139860,1398
2021-02-03 22:41:10.750514944-05:00,GME,338029,3380
2021-02-03 22:43:00.949502208-05:00,GME,180519,1805
2021-02-03 22:47:50.665684992-05:00,GME,210300,2103
2021-02-03 23:00:27.045509376-05:00,GME,147501,1475
2021-02-03 23:02:08.764336128-05:00,GME,255462,2554
2021-02-03 23:15:30.970835200-05:00,GME,147626,1476
2021-02-03 23:17:21.909988608-05:00,GME,312202,3122
2021-02-03 23:19:54.163629312-05:00,GME,432496,4324
2021-02-03 23:26:03.842309888-05:00,GME,204021,2040
2021-02-03 23:28:38.662446848-05:00,GME,341125,3411
2021-02-03 23:33:06.402952192-05:00,GME,288933,2889
2021-02-03 23:57:22.777378304-05:00,GME,476788,4767
2021-02-04 00:07:45.070201600-05:00,GME,237266,2372
2021-02-04 00:12:03.558185472-05:00,GME,391052,3910
2021-02-04 00:19:02.587770368-05:00,GME,241362,2413
2021-02-04 00:19:52.603664384-05:00,GME,230561,2305
2021-02-04 00:20:29.747800320-05:00,GME,174748,1747
2021-02-04 00:23:25.071509760-05:00,GME,271283,2712
2021-02-04 00:29:33.229955584-05:00,GME,347919,3479
2021-02-04 00:40:47.114402048-05:00,GME,262108,2621
2021-02-04 00:54:51.369709568-05:00,GME,227775,2277
2021-02-04 00:57:40.810897664-05:00,GME,216357,2163
2021-02-04 01:01:05.841629440-05:00,GME,280527,2805
2021-02-04 01:21:11.093699840-05:00,GME,257381,2573
2021-02-04 01:30:12.067776768-05:00,GME,302302,3023
2021-02-04 01:45:59.071684608-05:00,GME,355916,3559
2021-02-04 02:07:58.976599808-05:00,GME,352186,3521
2021-02-04 02:08:17.949408768-05:00,GME,534852,5348
2021-02-04 02:12:21.010952960-05:00,GME,436586,4365
2021-02-04 02:27:58.045551872-05:00,GME,189959,1899
2021-02-04 02:38:16.937335040-05:00,GME,208227,2082
2021-02-04 02:46:35.470475776-05:00,GME,401685,4016
2021-02-04 02:47:16.814783232-05:00,GME,392375,3923
2021-02-04 02:57:06.696139776-05:00,GME,434190,4341
2021-02-04 03:07:53.685862656-05:00,GME,331433,3314
2021-02-04 03:09:57.281998848-05:00,GME,376536,3765
2021-02-04 03:17:48.390008832-05:00,GME,227148,2271
2021-02-04 03:40:04.559764992-05:00,GME,228754,2287
2021-02-04 03:44:28.103214080-05:00,GME,390223,3902
2021-02-04 03:48:33.446948352-05:00,GME,302519,3025
2021-02-04 04:30:08.878678784-05:00,GME,197130,1971
2021-02-04 04:30:38.440761600-05:00,GME,238063,2380
2021-02-04 04:48:59.159469568-05:00,GME,293696,2936
2021-02-04 04:49:59.687842048-05:00,GME,266104,2661
2021-02-04 04:55:50.563898112-05:00,GME,292916,2929
2021-02-04 05:01:48.994780672-05:00,GME,346445,3464
2021-02-04 05:15:24.095401216-05:00,GME,396720,3967
2021-02-04 05:24:53.118319360-05:00,GME,340561,3405
2021-02-04 05:31:43.958978560-05:00,GME,321487,3214
2021-02-04 05:34:07.795767808-05:00,GME,327689,3276
2021-02-04 05:35:56.539841280-05:00,GME,356119,3561
2021-02-04 05:43:24.206284800-05:00,GME,127701,1277
2021-02-04 05:58:36.729412864-05:00,GME,485973,4859
2021-02-04 05:59:06.229813248-05:00,GME,245681,2456
2021-02-04 06:00:29.379976704-05:00,GME,339359,3393
2021-02-04 06:03:06.132807680-05:00,GME,384488,3844
2021-02-04 06:09:27.453975296-05:00,GME,433034,4330
2021-02-04 06:15:36.058186752-05:00,GME,281515,2815
2021-02-04 06:24:04.780898304-05:00,GME,258539,2585
2021-02-04 06:31:40.506129664-05:00,GME,201143,2011
2021-02-04 06:47:14.138457344-05:00,GME,238865,2388
2021-02-04 06:58:26.438108928-05:00,GME,109255,1092
2021-02-04 07:01:25.268744960-05:00,GME,276947,2769
2021-02-04 07:07:05.790910976-05:00,GME,324626,3246
2021-02-04 07:14:09.375412224-05:00,GME,257680,2576
2021-02-04 07:22:24.385723392-05:00,GME,340247,3402
2021-02-04 07:23:30.413783296-05:00,GME,288755,2887
2021-02-04 07:36:09.823336960-05:00,GME,153091,1530
2021-02-04 08:00:39.275823104-05:00,GME,248122,2481
2021-02-04 08:16:37.613661696-05:00,GME,406957,4069
2021-02-04 08:22:46.563264512-05:00,GME,349195,3491
2021-02-04 08:36:01.408153600-05:00,GME,261270,2612
2021-02-04 08:42:30.953975040-05:00,GME,319492,3194
2021-02-04 08:51:03.810022144-05:00,GME,297399,2973
2021-02-04 09:03:17.100464640-05:00,GME,364252,3642
2021-02-04 09:09:39.996886016-05:00,GME,374998,3749
2021-02-04 09:13:25.140092672-05:00,GME,407930,4079
2021-02-04 09:27:55.283508992-05:00,GME,177954,1779
2021-02-04 09:41:03.936565504-05:00,GME,416307,4163
2021-02-04 09:41:15.385399808-05:00,GME,387685,3876
2021-02-04 09:46:18.175309312-05:00,GME,152918,1529
2021-02-04 09:47:18.074913024-05:00,GME,261875,2618
2021-02-04 09:51:05.051319552-05:00,GME,285909,2859
2021-02-04 09:55:45.837108992-05:00,GME,184485,1844
2021-02-04 09:57:45.698277632-05:00,GME,374314,3743
2021-02-04 10:00:34.524391424-05:00,GME,293946,2939
2021-02-04 10:18:54.590214912-05:00,GME,382334,3823
2021-02-04 10:35:22.662926080-05:00,GME,460194,4601
2021-02-04 10:50:21.506660864-05:00,GME,357269,3572
2021-02-04 10:53:48.366126592-05:00,GME,362731,3627
2021-02-04 10:55:06.346908672-05:00,GME,221067,2210
2021-02-04 11:06:33.664126464-05:00,GME,305263,3052
2021-02-04 11:09:44.515762432-05:00,GME,331105,3311
2021-02-04 11:22:31.655575040-05:00,GME,235973,2359
2021-02-04 11:29:33.123899392-05:00,GME,248666,2486
2021-02-04 11:51:47.598669056-05:00,GME,1692025,16920
2021-02-04 12:03:05.897680128-05:00,GME,240781,2407
2021-02-04 12:07:27.142462720-05:00,GME,190750,1907
2021-02-04 12:11:58.032498688-05:00,GME,375497,3754
2021-02-04 12:38:16.638955008-05:00,GME,428347,4283
2021-02-04 12:46:54.825778176-05:00,GME,409913,4099
2021-02-04 12:53:57.169245184-05:00,GME,332956,3329
2021-02-04 12:59:49.226981120-05:00,GME,329811,3298
2021-02-04 13:00:43.336898560-05:00,GME,205806,2058
2021-02-04 13:01:34.864317184-05:00,GME,285969,2859
2021-02-04 13:04:31.430768128-05:00,GME,358810,3588
2021-02-04 13:09:39.164352256-05:00,GME,211618,2116
2021-02-04 13:09:51.666444544-05:00,GME,378114,3781
2021-02-04 13:12:47.262706176-05:00,GME,235157,2351
2021-02-04 13:15:47.042806016-05:00,GME,340426,3404
2021-02-04 13:27:41.089935616-05:00,GME,365618,3656
2021-02-04 13:29:08.293168896-05:00,GME,485410,4854
2021-02-04 13:35:46.495350272-05:00,GME,259669,2596
2021-02-04 13:38:57.451595776-05:00,GME,235557,2355
2021-02-04 13:53:41.168286976-05:00,GME,449505,4495
2021-02-04 13:54:22.644123392-05:00,GME,159564,1595
2021-02-04 13:56:42.037895424-05:00,GME,272327,2723
2021-02-04 13:57:43.720671744-05:00,GME,271705,2717
2021-02-04 14:01:43.581693696-05:00,GME,322496,3224
2021-02-04 14:08:39.058113024-05:00,GME,226543,2265
2021-02-04 14:13:37.423549440-05:00,GME,296868,2968
2021-02-04 14:32:50.742469376-05:00,GME,213941,2139
2021-02-04 14:58:11.171521792-05:00,GME,328829,3288
2021-02-04 15:02:03.829724416-05:00,GME,301556,3015
2021-02-04 15:02:09.796835072-05:00,GME,355613,3556
2021-02-04 15:05:19.553936896-05:00,GME,325597,3255
2021-02-04 15:16:30.202417152-05:00,GME,309346,3093
2021-02-04 15:21:04.496491520-05:00,GME,322326,3223
2021-02-04 15:23:13.695176448-05:00,GME,284864,2848
2021-02-04 15:25:16.040473600-05:00,GME,215263,2152
2021-02-04 15:34:46.882953984-05:00,GME,268524,2685
2021-02-04 15:45:40.743783680-05:00,GME,73413,734
2021-02-04 16:00:13.200754176-05:00,GME,289877,2898
2021-02-04 16:04:32.968281856-05:00,GME,136205,1362
2021-02-04 16:13:26.236588800-05:00,GME,259187,2591
2021-02-04 16:20:58.417336320-05:00,GME,336286,3362
2021-02-04 16:22:02.672763136-05:00,GME,349522,3495
2021-02-04 16:30:31.310383616-05:00,GME,324640,3246
2021-02-04 16:41:34.143131392-05:00,GME,281418,2814
2021-02-04 16:45:04.006575616-05:00,GME,295112,2951
2021-02-04 16:49:34.830636544-05:00,GME,190871,1908
2021-02-04 16:53:57.209898752-05:00,GME,342478,3424
2021-02-04 16:57:18.605706496-05:00,GME,439668,4396
2021-02-04 16:59:36.230995968-05:00,GME,273877,2738
2021-02-04 17:01:56.134377216-05:00,GME,294310,2943
2021-02-04 17:06:20.486794752-05:00,GME,367750,3677
2021-02-04 17:07:12.800990720-05:00,GME,427413,4274
2021-02-04 17:17:13.223680512-05:00,GME,272752,2727
2021-02-04 17:19:23.785890560-05:00,GME,247470,2474
2021-02-04 17:21:38.248215808-05:00,GME,169815,1698
2021-02-04 17:42:08.390964480-05:00,GME,328029,3280
2021-02-04 17:47:14.143405056-05:00,GME,275283,2752
2021-02-04 17:50:48.136080128-05:00,GME,348324,3483
2021-02-04 18:01:34.856162304-05:00,GME,159559,1595
2021-02-04 18:21:30.974163712-05:00,GME,349101,3491
2021-02-04 18:29:26.566326784-05:00,GME,321100,3211
2021-02-04 18:30:20.982684928-05:00,GME,178408,1784
2021-02-04 18:37:27.810420736-05:00,GME,236598,2365
2021-02-04 18:40:50.453451008-05:00,GME,272855,2728
2021-02-04 18:54:39.686409472-05:00,GME,337872,3378
2021-02-04 19:08:59.784949504-05:00,GME,351008,3510
2021-02-04 19:09:34.892773120-05:00,GME,192031,1920
2021-02-04 19:17:48.283696128-05:00,GME,299350,2993
2021-02-04 19:21:24.968299264-05:00,GME,304657,3046
2021-02-04 19:46:00.064812032-05:00,GME,331957,3319
2021-02-04 19:52:56.880134656-05:00,GME,68038,680
2021-02-04 20:01:21.785489920-05:00,GME,175877,1758
2021-02-04 20:01:41.852726784-05:00,GME,312132,3121
